"stock_code"	"chi_sht"	"com_name"	"class_system"	"ind_name"
"600141.SH"	"兴发集团"	"湖北兴发化工集团股份有限公司"	"申万三级"	"磷化工及磷酸盐"
"600078.SH"	"澄星股份"	"江苏澄星磷化工股份有限公司"	"申万三级"	"磷化工及磷酸盐"
"600727.SH"	"鲁北化工"	"山东鲁北化工股份有限公司"	"申万三级"	"磷肥"
"600470.SH"	"六国化工"	"安徽六国化工股份有限公司"	"申万三级"	"磷肥"
"002018.SZ"	"*ST华信"	"安徽华信国际控股股份有限公司"	"申万三级"	"磷肥"
"600371.SH"	"万向德农"	"万向德农股份有限公司"	"申万三级"	"种子生产"
"600354.SH"	"敦煌种业"	"甘肃省敦煌种业股份有限公司"	"申万三级"	"种子生产"
"300189.SZ"	"神农基因"	"海南神农基因科技股份有限公司"	"申万三级"	"种子生产"
"300087.SZ"	"荃银高科"	"安徽荃银高科种业股份有限公司"	"申万三级"	"种子生产"
"002041.SZ"	"登海种业"	"山东登海种业股份有限公司"	"申万三级"	"种子生产"
"000998.SZ"	"隆平高科"	"袁隆平农业高科技股份有限公司"	"申万三级"	"种子生产"
"000713.SZ"	"丰乐种业"	"合肥丰乐种业股份有限公司"	"申万三级"	"种子生产"
"600661.SH"	"新南洋"	"上海新南洋股份有限公司"	"申万三级"	"移动互联网服务"
"600652.SH"	"游久游戏"	"上海游久游戏股份有限公司"	"申万三级"	"移动互联网服务"
"300418.SZ"	"昆仑万维"	"北京昆仑万维科技股份有限公司"	"申万三级"	"移动互联网服务"
"300359.SZ"	"全通教育"	"全通教育集团(广东)股份有限公司"	"申万三级"	"移动互联网服务"
"300315.SZ"	"掌趣科技"	"北京掌趣科技股份有限公司"	"申万三级"	"移动互联网服务"
"300288.SZ"	"朗玛信息"	"贵阳朗玛信息技术股份有限公司"	"申万三级"	"移动互联网服务"
"300043.SZ"	"星辉娱乐"	"广东星辉车模股份有限公司"	"申万三级"	"移动互联网服务"
"002555.SZ"	"三七互娱"	"芜湖顺荣三七互动娱乐股份有限公司"	"申万三级"	"移动互联网服务"
"002354.SZ"	"天神娱乐"	"大连天神娱乐股份有限公司"	"申万三级"	"移动互联网服务"
"002261.SZ"	"拓维信息"	"拓维信息系统股份有限公司"	"申万三级"	"移动互联网服务"
"002174.SZ"	"游族网络"	"游族网络股份有限公司"	"申万三级"	"移动互联网服务"
"002148.SZ"	"北纬科技"	"北京北纬通信科技股份有限公司"	"申万三级"	"移动互联网服务"
"600392.SH"	"盛和资源"	"盛和资源控股股份有限公司"	"申万三级"	"稀土"
"600259.SH"	"广晟有色"	"广晟有色金属股份有限公司"	"申万三级"	"稀土"
"600111.SH"	"北方稀土"	"内蒙古包钢稀土(集团)高科技股份有限公司"	"申万三级"	"稀土"
"000831.SZ"	"五矿稀土"	"五矿稀土股份有限公司"	"申万三级"	"稀土"
"600854.SH"	"春兰股份"	"江苏春兰制冷设备股份有限公司"	"申万三级"	"空调"
"300249.SZ"	"依米康"	"依米康科技集团股份有限公司"	"申万三级"	"空调"
"000651.SZ"	"格力电器"	"珠海格力电器股份有限公司"	"申万三级"	"空调"
"000333.SZ"	"美的集团"	"美的集团股份有限公司"	"申万三级"	"空调"
"603616.SH"	"韩建河山"	"北京韩建河山管业股份有限公司"	"申万三级"	"管材"
"300198.SZ"	"纳川股份"	"福建纳川管材科技股份有限公司"	"申万三级"	"管材"
"002694.SZ"	"顾地科技"	"顾地科技股份有限公司"	"申万三级"	"管材"
"002671.SZ"	"龙泉股份"	"山东龙泉管道工程股份有限公司"	"申万三级"	"管材"
"002641.SZ"	"永高股份"	"永高股份有限公司"	"申万三级"	"管材"
"002619.SZ"	"艾格拉斯"	"艾格拉斯股份有限公司"	"申万三级"	"管材"
"002457.SZ"	"青龙管业"	"宁夏青龙管业股份有限公司"	"申万三级"	"管材"
"002372.SZ"	"伟星新材"	"浙江伟星新型建材股份有限公司"	"申万三级"	"管材"
"002205.SZ"	"国统股份"	"新疆国统管道股份有限公司"	"申万三级"	"管材"
"600889.SH"	"南京化纤"	"南京化纤股份有限公司"	"申万三级"	"粘胶"
"002172.SZ"	"澳洋科技"	"江苏澳洋科技股份有限公司"	"申万三级"	"粘胶"
"000949.SZ"	"新乡化纤"	"新乡化纤股份有限公司"	"申万三级"	"粘胶"
"000687.SZ"	"华讯方舟"	"华讯方舟股份有限公司"	"申万三级"	"粘胶"
"000677.SZ"	"恒天海龙"	"恒天海龙股份有限公司"	"申万三级"	"粘胶"
"000615.SZ"	"京汉股份"	"京汉实业投资股份有限公司"	"申万三级"	"粘胶"
"000420.SZ"	"吉林化纤"	"吉林化纤股份有限公司"	"申万三级"	"粘胶"
"600127.SH"	"金健米业"	"金健米业股份有限公司"	"申万三级"	"粮油加工"
"000893.SZ"	"*ST东凌"	"广州东凌国际投资股份有限公司"	"申万三级"	"粮油加工"
"000639.SZ"	"西王食品"	"西王食品股份有限公司"	"申万三级"	"粮油加工"
"600598.SH"	"北大荒"	"黑龙江北大荒农业股份有限公司"	"申万三级"	"粮食种植"
"300143.SZ"	"星普医科"	"广东星普医学科技股份有限公司"	"申万三级"	"粮食种植"
"002772.SZ"	"众兴菌业"	"天水众兴菌业科技股份有限公司"	"申万三级"	"粮食种植"
"603077.SH"	"和邦生物"	"四川和邦生物科技股份有限公司"	"申万三级"	"纯碱"
"600409.SH"	"三友化工"	"唐山三友化工股份有限公司"	"申万三级"	"纯碱"
"600229.SH"	"城市传媒"	"青岛城市传媒股份有限公司"	"申万三级"	"纯碱"
"000822.SZ"	"山东海化"	"山东海化股份有限公司"	"申万三级"	"纯碱"
"000707.SZ"	"*ST双环"	"湖北双环科技股份有限公司"	"申万三级"	"纯碱"
"000683.SZ"	"远兴能源"	"内蒙古远兴能源股份有限公司"	"申万三级"	"纯碱"
"603188.SH"	"亚邦股份"	"江苏亚邦染料股份有限公司"	"申万三级"	"纺织化学用品"
"600352.SH"	"浙江龙盛"	"浙江龙盛集团股份有限公司"	"申万三级"	"纺织化学用品"
"300067.SZ"	"安诺其"	"上海安诺其集团股份有限公司"	"申万三级"	"纺织化学用品"
"002440.SZ"	"闰土股份"	"浙江闰土股份有限公司"	"申万三级"	"纺织化学用品"
"002054.SZ"	"德美化工"	"广东德美精细化工集团股份有限公司"	"申万三级"	"纺织化学用品"
"002010.SZ"	"传化智联"	"传化智联股份有限公司"	"申万三级"	"纺织化学用品"
"600843.SH"	"上工申贝"	"上工申贝(集团)股份有限公司"	"申万三级"	"纺织服装设备"
"600302.SH"	"标准股份"	"西安标准工业股份有限公司"	"申万三级"	"纺织服装设备"
"300307.SZ"	"慈星股份"	"宁波慈星股份有限公司"	"申万三级"	"纺织服装设备"
"002722.SZ"	"金轮股份"	"金轮蓝海股份有限公司"	"申万三级"	"纺织服装设备"
"002021.SZ"	"中捷资源"	"中捷资源投资股份有限公司"	"申万三级"	"纺织服装设备"
"002006.SZ"	"精功科技"	"浙江精功科技股份有限公司"	"申万三级"	"纺织服装设备"
"603618.SH"	"杭电股份"	"杭州电缆股份有限公司"	"申万三级"	"线缆部件及其他"
"603606.SH"	"东方电缆"	"宁波东方电缆股份有限公司"	"申万三级"	"线缆部件及其他"
"603333.SH"	"明星电缆"	"四川明星电缆股份有限公司"	"申万三级"	"线缆部件及其他"
"601700.SH"	"风范股份"	"常熟风范电力设备股份有限公司"	"申万三级"	"线缆部件及其他"
"600973.SH"	"宝胜股份"	"宝胜科技创新股份有限公司"	"申万三级"	"线缆部件及其他"
"600869.SH"	"智慧能源"	"远东智慧能源股份有限公司"	"申万三级"	"线缆部件及其他"
"600110.SH"	"诺德股份"	"诺德投资股份有限公司"	"申万三级"	"线缆部件及其他"
"300447.SZ"	"全信股份"	"南京全信传输科技股份有限公司"	"申万三级"	"线缆部件及其他"
"300341.SZ"	"麦迪电气"	"麦克奥迪(厦门)电气股份有限公司"	"申万三级"	"线缆部件及其他"
"300265.SZ"	"通光线缆"	"江苏通光电子线缆股份有限公司"	"申万三级"	"线缆部件及其他"
"300120.SZ"	"经纬电材"	"天津经纬电材股份有限公司"	"申万三级"	"线缆部件及其他"
"300069.SZ"	"金利华电"	"浙江金利华电气股份有限公司"	"申万三级"	"线缆部件及其他"
"002692.SZ"	"睿康股份"	"睿康文远电缆股份有限公司"	"申万三级"	"线缆部件及其他"
"002617.SZ"	"露笑科技"	"露笑科技股份有限公司"	"申万三级"	"线缆部件及其他"
"002606.SZ"	"大连电瓷"	"大连电瓷集团股份有限公司"	"申万三级"	"线缆部件及其他"
"002560.SZ"	"通达股份"	"河南通达电缆股份有限公司"	"申万三级"	"线缆部件及其他"
"002533.SZ"	"金杯电工"	"金杯电工股份有限公司"	"申万三级"	"线缆部件及其他"
"002498.SZ"	"汉缆股份"	"青岛汉缆股份有限公司"	"申万三级"	"线缆部件及其他"
"002471.SZ"	"中超控股"	"江苏中超控股股份有限公司"	"申万三级"	"线缆部件及其他"
"002451.SZ"	"摩恩电气"	"上海摩恩电气股份有限公司"	"申万三级"	"线缆部件及其他"
"002359.SZ"	"北讯集团"	"北讯集团股份有限公司"	"申万三级"	"线缆部件及其他"
"002300.SZ"	"太阳电缆"	"福建南平太阳电缆股份有限公司"	"申万三级"	"线缆部件及其他"
"002276.SZ"	"万马股份"	"浙江万马股份有限公司"	"申万三级"	"线缆部件及其他"
"002212.SZ"	"南洋股份"	"南洋天融信科技集团股份有限公司"	"申万三级"	"线缆部件及其他"
"002168.SZ"	"深圳惠程"	"深圳市惠程电气股份有限公司"	"申万三级"	"线缆部件及其他"
"000967.SZ"	"盈峰环境"	"盈峰环境科技集团股份有限公司"	"申万三级"	"线缆部件及其他"
"600775.SH"	"南京熊猫"	"南京熊猫电子股份有限公司"	"申万三级"	"终端设备"
"600355.SH"	"精伦电子"	"精伦电子股份有限公司"	"申万三级"	"终端设备"
"600130.SH"	"波导股份"	"宁波波导股份有限公司"	"申万三级"	"终端设备"
"300213.SZ"	"佳讯飞鸿"	"北京佳讯飞鸿电气股份有限公司"	"申万三级"	"终端设备"
"300205.SZ"	"天喻信息"	"武汉天喻信息产业股份有限公司"	"申万三级"	"终端设备"
"300028.SZ"	"金亚科技"	"成都金亚科技股份有限公司"	"申万三级"	"终端设备"
"002583.SZ"	"海能达"	"海能达通信股份有限公司"	"申万三级"	"终端设备"
"002104.SZ"	"恒宝股份"	"恒宝股份有限公司"	"申万三级"	"终端设备"
"002017.SZ"	"东信和平"	"东信和平智能卡股份有限公司"	"申万三级"	"终端设备"
"000851.SZ"	"高鸿股份"	"大唐高鸿数据网络技术股份有限公司"	"申万三级"	"终端设备"
"000561.SZ"	"烽火电子"	"陕西烽火电子股份有限公司"	"申万三级"	"终端设备"
"000032.SZ"	"深桑达A"	"深圳市桑达实业股份有限公司"	"申万三级"	"终端设备"
"600725.SH"	"ST云维"	"云南云维股份有限公司"	"申万三级"	"维纶"
"600063.SH"	"皖维高新"	"安徽皖维高新材料股份有限公司"	"申万三级"	"维纶"
"600892.SH"	"大晟文化"	"大晟时代文化投资股份有限公司"	"申万三级"	"综合"
"600884.SH"	"杉杉股份"	"宁波杉杉股份有限公司"	"申万三级"	"综合"
"600883.SH"	"博闻科技"	"云南博闻科技实业股份有限公司"	"申万三级"	"综合"
"600851.SH"	"海欣股份"	"上海海欣集团股份有限公司"	"申万三级"	"综合"
"600846.SH"	"同济科技"	"上海同济科技实业股份有限公司"	"申万三级"	"综合"
"600818.SH"	"中路股份"	"中路股份有限公司"	"申万三级"	"综合"
"600817.SH"	"ST宏盛"	"西安宏盛科技发展股份有限公司"	"申万三级"	"综合"
"600811.SH"	"东方集团"	"东方集团股份有限公司"	"申万三级"	"综合"
"600770.SH"	"综艺股份"	"江苏综艺股份有限公司"	"申万三级"	"综合"
"600733.SH"	"SST前锋"	"成都前锋电子股份有限公司"	"申万三级"	"综合"
"600730.SH"	"中国高科"	"中国高科集团股份有限公司"	"申万三级"	"综合"
"600708.SH"	"光明地产"	"光明房地产集团股份有限公司"	"申万三级"	"综合"
"600701.SH"	"*ST工新"	"哈尔滨工大高新技术产业开发股份有限公司"	"申万三级"	"综合"
"600634.SH"	"*ST富控"	"上海富控互动娱乐股份有限公司"	"申万三级"	"综合"
"600624.SH"	"复旦复华"	"上海复旦复华科技股份有限公司"	"申万三级"	"综合"
"600614.SH"	"鹏起科技"	"鹏起科技发展股份有限公司"	"申万三级"	"综合"
"600608.SH"	"ST沪科"	"上海宽频科技股份有限公司"	"申万三级"	"综合"
"600603.SH"	"广汇物流"	"广汇物流股份有限公司"	"申万三级"	"综合"
"600556.SH"	"ST慧球"	"广西慧金科技股份有限公司"	"申万三级"	"综合"
"600421.SH"	"仰帆控股"	"湖北仰帆控股股份有限公司"	"申万三级"	"综合"
"600419.SH"	"天润乳业"	"新疆天润乳业股份有限公司"	"申万三级"	"综合"
"600277.SH"	"亿利洁能"	"亿利洁能股份有限公司"	"申万三级"	"综合"
"600275.SH"	"ST昌鱼"	"湖北武昌鱼股份有限公司"	"申万三级"	"综合"
"600260.SH"	"凯乐科技"	"湖北凯乐科技股份有限公司"	"申万三级"	"综合"
"600234.SH"	"ST山水"	"山西广和山水文化传播股份有限公司"	"申万三级"	"综合"
"600212.SH"	"*ST江泉"	"山东江泉实业股份有限公司"	"申万三级"	"综合"
"600207.SH"	"安彩高科"	"河南安彩高科股份有限公司"	"申万三级"	"综合"
"600200.SH"	"江苏吴中"	"江苏吴中实业股份有限公司"	"申万三级"	"综合"
"600136.SH"	"当代明诚"	"武汉当代明诚文化股份有限公司"	"申万三级"	"综合"
"600133.SH"	"东湖高新"	"武汉东湖高新集团股份有限公司"	"申万三级"	"综合"
"600083.SH"	"博信股份"	"广东博信投资控股股份有限公司"	"申万三级"	"综合"
"600053.SH"	"九鼎投资"	"昆吾九鼎投资控股股份有限公司"	"申万三级"	"综合"
"600051.SH"	"宁波联合"	"宁波联合集团股份有限公司"	"申万三级"	"综合"
"300012.SZ"	"华测检测"	"华测检测认证集团股份有限公司"	"申万三级"	"综合"
"002113.SZ"	"天润数娱"	"湖南天润数字娱乐文化传媒股份有限公司"	"申万三级"	"综合"
"000892.SZ"	"欢瑞世纪"	"欢瑞世纪联合股份有限公司"	"申万三级"	"综合"
"000881.SZ"	"中广核技"	"中广核核技术发展股份有限公司"	"申万三级"	"综合"
"000839.SZ"	"中信国安"	"中信国安信息产业股份有限公司"	"申万三级"	"综合"
"000711.SZ"	"京蓝科技"	"京蓝科技股份有限公司"	"申万三级"	"综合"
"000652.SZ"	"泰达股份"	"天津泰达股份有限公司"	"申万三级"	"综合"
"000632.SZ"	"三木集团"	"福建三木集团股份有限公司"	"申万三级"	"综合"
"000628.SZ"	"高新发展"	"成都高新发展股份有限公司"	"申万三级"	"综合"
"000611.SZ"	"天首发展"	"内蒙古天首科技发展股份有限公司"	"申万三级"	"综合"
"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"申万三级"	"综合"
"000421.SZ"	"南京公用"	"南京公用发展股份有限公司"	"申万三级"	"综合"
"000068.SZ"	"华控赛格"	"深圳华控赛格股份有限公司"	"申万三级"	"综合"
"000009.SZ"	"中国宝安"	"中国宝安集团股份有限公司"	"申万三级"	"综合"
"601727.SH"	"上海电气"	"上海电气集团股份有限公司"	"申万三级"	"综合电力设备商"
"600875.SH"	"东方电气"	"东方电气股份有限公司"	"申万三级"	"综合电力设备商"
"300374.SZ"	"恒通科技"	"北京恒通创新赛木科技股份有限公司"	"申万三级"	"耐火材料"
"300344.SZ"	"太空智造"	"太空智造股份有限公司"	"申万三级"	"耐火材料"
"002392.SZ"	"北京利尔"	"北京利尔高温材料股份有限公司"	"申万三级"	"耐火材料"
"002225.SZ"	"濮耐股份"	"濮阳濮耐高温材料(集团)股份有限公司"	"申万三级"	"耐火材料"
"002088.SZ"	"鲁阳节能"	"山东鲁阳节能材料股份有限公司"	"申万三级"	"耐火材料"
"002066.SZ"	"瑞泰科技"	"瑞泰科技股份有限公司"	"申万三级"	"耐火材料"
"603026.SH"	"石大胜华"	"山东石大胜华化工集团股份有限公司"	"申万三级"	"聚氨酯"
"601678.SH"	"滨化股份"	"滨化集团股份有限公司"	"申万三级"	"聚氨酯"
"600339.SH"	"中油工程"	"中国石油集团工程股份有限公司"	"申万三级"	"聚氨酯"
"600309.SH"	"万华化学"	"万华化学集团股份有限公司"	"申万三级"	"聚氨酯"
"600230.SH"	"沧州大化"	"沧州大化股份有限公司"	"申万三级"	"聚氨酯"
"300343.SZ"	"联创互联"	"山东联创互联网传媒股份有限公司"	"申万三级"	"聚氨酯"
"300200.SZ"	"高盟新材"	"北京高盟新材料股份有限公司"	"申万三级"	"聚氨酯"
"002408.SZ"	"齐翔腾达"	"淄博齐翔腾达化工股份有限公司"	"申万三级"	"聚氨酯"
"002246.SZ"	"北化股份"	"四川北方硝化棉股份有限公司"	"申万三级"	"聚氨酯"
"002165.SZ"	"红宝丽"	"红宝丽集团股份有限公司"	"申万三级"	"聚氨酯"
"002061.SZ"	"浙江交科"	"浙江交通科技股份有限公司"	"申万三级"	"聚氨酯"
"000818.SZ"	"航锦科技"	"航锦科技股份有限公司"	"申万三级"	"聚氨酯"
"000755.SZ"	"*ST三维"	"山西三维集团股份有限公司"	"申万三级"	"聚氨酯"
"002726.SZ"	"龙大肉食"	"山东龙大肉食品股份有限公司"	"申万三级"	"肉制品"
"002695.SZ"	"煌上煌"	"江西煌上煌集团食品股份有限公司"	"申万三级"	"肉制品"
"002515.SZ"	"金字火腿"	"金字火腿股份有限公司"	"申万三级"	"肉制品"
"002330.SZ"	"得利斯"	"山东得利斯食品股份有限公司"	"申万三级"	"肉制品"
"000895.SZ"	"双汇发展"	"河南双汇投资发展股份有限公司"	"申万三级"	"肉制品"
"603199.SH"	"九华旅游"	"安徽九华山旅游发展股份有限公司"	"申万三级"	"自然景点"
"603099.SH"	"长白山"	"长白山旅游股份有限公司"	"申万三级"	"自然景点"
"600054.SH"	"黄山旅游"	"黄山旅游发展股份有限公司"	"申万三级"	"自然景点"
"000978.SZ"	"桂林旅游"	"桂林旅游股份有限公司"	"申万三级"	"自然景点"
"000888.SZ"	"峨眉山A"	"峨眉山旅游股份有限公司"	"申万三级"	"自然景点"
"000430.SZ"	"张家界"	"张家界旅游集团股份有限公司"	"申万三级"	"自然景点"
"600879.SH"	"航天电子"	"航天时代电子技术股份有限公司"	"申万三级"	"航天装备"
"600677.SH"	"航天通信"	"航天通信控股集团股份有限公司"	"申万三级"	"航天装备"
"600343.SH"	"航天动力"	"陕西航天动力高科技股份有限公司"	"申万三级"	"航天装备"
"600118.SH"	"中国卫星"	"中国东方红卫星股份有限公司"	"申万三级"	"航天装备"
"300456.SZ"	"耐威科技"	"北京耐威科技股份有限公司"	"申万三级"	"航天装备"
"300101.SZ"	"振芯科技"	"成都振芯科技股份有限公司"	"申万三级"	"航天装备"
"002151.SZ"	"北斗星通"	"北京北斗星通导航技术股份有限公司"	"申万三级"	"航天装备"
"600893.SH"	"航发动力"	"中航动力股份有限公司"	"申万三级"	"航空装备"
"600391.SH"	"航发科技"	"中国航发航空科技股份有限公司"	"申万三级"	"航空装备"
"600372.SH"	"中航电子"	"中航航空电子系统股份有限公司"	"申万三级"	"航空装备"
"600316.SH"	"洪都航空"	"江西洪都航空工业股份有限公司"	"申万三级"	"航空装备"
"600038.SH"	"中直股份"	"中航直升机股份有限公司"	"申万三级"	"航空装备"
"300424.SZ"	"航新科技"	"广州航新航空科技股份有限公司"	"申万三级"	"航空装备"
"002297.SZ"	"博云新材"	"湖南博云新材料股份有限公司"	"申万三级"	"航空装备"
"002190.SZ"	"成飞集成"	"四川成飞集成科技股份有限公司"	"申万三级"	"航空装备"
"002023.SZ"	"海特高新"	"四川海特高新技术股份有限公司"	"申万三级"	"航空装备"
"002013.SZ"	"中航机电"	"中航工业机电系统股份有限公司"	"申万三级"	"航空装备"
"000768.SZ"	"中航飞机"	"中航飞机股份有限公司"	"申万三级"	"航空装备"
"000738.SZ"	"航发控制"	"中国航发动力控制股份有限公司"	"申万三级"	"航空装备"
"603885.SH"	"吉祥航空"	"上海吉祥航空股份有限公司"	"申万三级"	"航空运输"
"601111.SH"	"中国国航"	"中国国际航空股份有限公司"	"申万三级"	"航空运输"
"601021.SH"	"春秋航空"	"春秋航空股份有限公司"	"申万三级"	"航空运输"
"600221.SH"	"海航控股"	"海南航空控股股份有限公司"	"申万三级"	"航空运输"
"600115.SH"	"东方航空"	"中国东方航空股份有限公司"	"申万三级"	"航空运输"
"600029.SH"	"南方航空"	"中国南方航空股份有限公司"	"申万三级"	"航空运输"
"000099.SZ"	"中信海直"	"中信海洋直升机股份有限公司"	"申万三级"	"航空运输"
"603167.SH"	"渤海轮渡"	"渤海轮渡股份有限公司"	"申万三级"	"航运"
"601919.SH"	"中远海控"	"中远海运控股股份有限公司"	"申万三级"	"航运"
"601872.SH"	"招商轮船"	"招商局能源运输股份有限公司"	"申万三级"	"航运"
"601866.SH"	"中远海发"	"中远海运发展股份有限公司"	"申万三级"	"航运"
"600896.SH"	"*ST海投"	"览海医疗产业投资股份有限公司"	"申万三级"	"航运"
"600798.SH"	"宁波海运"	"宁波海运股份有限公司"	"申万三级"	"航运"
"600751.SH"	"海航科技"	"海航科技股份有限公司"	"申万三级"	"航运"
"600692.SH"	"亚通股份"	"上海亚通股份有限公司"	"申万三级"	"航运"
"600428.SH"	"中远海特"	"中远海运特种运输股份有限公司"	"申万三级"	"航运"
"600242.SH"	"中昌海运"	"中昌海运股份有限公司"	"申万三级"	"航运"
"600026.SH"	"中远海能"	"中远海运能源运输股份有限公司"	"申万三级"	"航运"
"002320.SZ"	"海峡股份"	"海南海峡航运股份有限公司"	"申万三级"	"航运"
"000520.SZ"	"长航凤凰"	"长航凤凰股份有限公司"	"申万三级"	"航运"
"601989.SH"	"中国重工"	"中国船舶重工股份有限公司"	"申万三级"	"船舶制造"
"601890.SH"	"亚星锚链"	"江苏亚星锚链股份有限公司"	"申万三级"	"船舶制造"
"600685.SH"	"中船防务"	"中船海洋与防务装备股份有限公司"	"申万三级"	"船舶制造"
"600150.SH"	"*ST船舶"	"中国船舶工业股份有限公司"	"申万三级"	"船舶制造"
"600072.SH"	"中船科技"	"中船科技股份有限公司"	"申万三级"	"船舶制造"
"300123.SZ"	"亚光科技"	"亚光科技集团股份有限公司"	"申万三级"	"船舶制造"
"300008.SZ"	"天海防务"	"天海融合防务装备技术股份有限公司"	"申万三级"	"船舶制造"
"002608.SZ"	"江苏国信"	"江苏国信股份有限公司"	"申万三级"	"船舶制造"
"300242.SZ"	"明家联合"	"广东明家联合移动科技股份有限公司"	"申万三级"	"营销服务"
"002131.SZ"	"利欧股份"	"利欧集团股份有限公司"	"申万三级"	"营销服务"
"603729.SH"	"龙韵股份"	"上海龙韵广告传播股份有限公司"	"申万三级"	"营销服务"
"603598.SH"	"引力传媒"	"引力传媒股份有限公司"	"申万三级"	"营销服务"
"600386.SH"	"北巴传媒"	"北京巴士传媒股份有限公司"	"申万三级"	"营销服务"
"600088.SH"	"中视传媒"	"中视传媒股份有限公司"	"申万三级"	"营销服务"
"300392.SZ"	"腾信股份"	"北京腾信创新网络营销技术股份有限公司"	"申万三级"	"营销服务"
"300071.SZ"	"华谊嘉信"	"北京华谊嘉信整合营销顾问股份有限公司"	"申万三级"	"营销服务"
"300058.SZ"	"蓝色光标"	"北京蓝色光标数据科技股份有限公司"	"申万三级"	"营销服务"
"002712.SZ"	"思美传媒"	"思美传媒股份有限公司"	"申万三级"	"营销服务"
"002400.SZ"	"省广集团"	"广东省广告集团股份有限公司"	"申万三级"	"营销服务"
"000673.SZ"	"当代东方"	"当代东方投资股份有限公司"	"申万三级"	"营销服务"
"000607.SZ"	"华媒控股"	"浙江华媒控股股份有限公司"	"申万三级"	"营销服务"
"600543.SH"	"莫高股份"	"甘肃莫高实业发展股份有限公司"	"申万三级"	"葡萄酒"
"600365.SH"	"通葡股份"	"通化葡萄酒股份有限公司"	"申万三级"	"葡萄酒"
"600084.SH"	"中葡股份"	"中信国安葡萄酒业股份有限公司"	"申万三级"	"葡萄酒"
"000869.SZ"	"张裕A"	"烟台张裕葡萄酿酒股份有限公司"	"申万三级"	"葡萄酒"
"000557.SZ"	"西部创业"	"宁夏西部创业实业股份有限公司"	"申万三级"	"葡萄酒"
"603989.SH"	"艾华集团"	"湖南艾华集团股份有限公司"	"申万三级"	"被动元件"
"603678.SH"	"火炬电子"	"福建火炬电子科技股份有限公司"	"申万三级"	"被动元件"
"600563.SH"	"法拉电子"	"厦门法拉电子股份有限公司"	"申万三级"	"被动元件"
"600237.SH"	"铜峰电子"	"安徽铜峰电子股份有限公司"	"申万三级"	"被动元件"
"300460.SZ"	"惠伦晶体"	"广东惠伦晶体科技股份有限公司"	"申万三级"	"被动元件"
"300446.SZ"	"乐凯新材"	"保定乐凯新材料股份有限公司"	"申万三级"	"被动元件"
"300408.SZ"	"三环集团"	"潮州三环(集团)股份有限公司"	"申万三级"	"被动元件"
"300394.SZ"	"天孚通信"	"苏州天孚光通信股份有限公司"	"申万三级"	"被动元件"
"300319.SZ"	"麦捷科技"	"深圳市麦捷微电子科技股份有限公司"	"申万三级"	"被动元件"
"002484.SZ"	"江海股份"	"南通江海电容器股份有限公司"	"申万三级"	"被动元件"
"002389.SZ"	"南洋科技"	"浙江南洋科技股份有限公司"	"申万三级"	"被动元件"
"002222.SZ"	"福晶科技"	"福建福晶科技股份有限公司"	"申万三级"	"被动元件"
"002199.SZ"	"东晶电子"	"浙江东晶电子股份有限公司"	"申万三级"	"被动元件"
"002138.SZ"	"顺络电子"	"深圳顺络电子股份有限公司"	"申万三级"	"被动元件"
"000733.SZ"	"振华科技"	"中国振华(集团)科技股份有限公司"	"申万三级"	"被动元件"
"000701.SZ"	"厦门信达"	"厦门信达股份有限公司"	"申万三级"	"被动元件"
"000636.SZ"	"风华高科"	"广东风华高新科技股份有限公司"	"申万三级"	"被动元件"
"000532.SZ"	"华金资本"	"珠海华金资本股份有限公司"	"申万三级"	"被动元件"
"603828.SH"	"柯利达"	"苏州柯利达装饰股份有限公司"	"申万三级"	"装修装饰"
"603030.SH"	"全筑股份"	"上海全筑建筑装饰集团股份有限公司"	"申万三级"	"装修装饰"
"601886.SH"	"江河集团"	"江河创建集团股份有限公司"	"申万三级"	"装修装饰"
"600681.SH"	"百川能源"	"百川能源股份有限公司"	"申万三级"	"装修装饰"
"600209.SH"	"*ST罗顿"	"罗顿发展股份有限公司"	"申万三级"	"装修装饰"
"002781.SZ"	"奇信股份"	"深圳市奇信建设集团股份有限公司"	"申万三级"	"装修装饰"
"002713.SZ"	"东易日盛"	"东易日盛家居装饰集团股份有限公司"	"申万三级"	"装修装饰"
"002620.SZ"	"瑞和股份"	"深圳瑞和建筑装饰股份有限公司"	"申万三级"	"装修装饰"
"002504.SZ"	"*ST弘高"	"北京弘高创意建筑设计股份有限公司"	"申万三级"	"装修装饰"
"002482.SZ"	"广田集团"	"深圳广田集团股份有限公司"	"申万三级"	"装修装饰"
"002375.SZ"	"亚厦股份"	"浙江亚厦装饰股份有限公司"	"申万三级"	"装修装饰"
"002325.SZ"	"洪涛股份"	"深圳市洪涛装饰股份有限公司"	"申万三级"	"装修装饰"
"002081.SZ"	"金螳螂"	"苏州金螳螂建筑装饰股份有限公司"	"申万三级"	"装修装饰"
"002047.SZ"	"宝鹰股份"	"深圳市宝鹰建设控股集团股份有限公司"	"申万三级"	"装修装饰"
"603019.SH"	"中科曙光"	"曙光信息产业股份有限公司"	"申万三级"	"计算机设备"
"600855.SH"	"航天长峰"	"北京航天长峰股份有限公司"	"申万三级"	"计算机设备"
"600850.SH"	"华东电脑"	"上海华东电脑股份有限公司"	"申万三级"	"计算机设备"
