"start_stock_code"	"start_chi_sht"	"start_com_name"	"start_com_type"	"end_stock_code"	"end_chi_sht"	"end_com_name"	"end_com_type"	"output_funt"	"report_dt"
""	""	"上海致融信息科技有限公司"	"非上市"	"300380.SZ"	"安硕信息"	"上海安硕信息技术股份有限公司"	"深A"	"145.58"	"2017-12-31"
""	""	"上海电通信息服务有限公司"	"非上市"	"300380.SZ"	"安硕信息"	"上海安硕信息技术股份有限公司"	"深A"	"92.45"	"2017-12-31"
""	""	"上海亚锐电子科技有限公司"	"非上市"	"300286.SZ"	"安科瑞"	"安科瑞电气股份有限公司"	"深A"	"503.31"	"2015-12-31"
""	""	"昆山万正电路板有限公司"	"非上市"	"300286.SZ"	"安科瑞"	"安科瑞电气股份有限公司"	"深A"	"408.64"	"2015-12-31"
""	""	"浙江浙大鸣泉科技有限公司"	"非上市"	"300572.SZ"	"安车检测"	"深圳市安车检测股份有限公司"	"深A"	"2774.37"	"2016-12-31"
""	""	"泰安鸣海商贸有限公司"	"非上市"	"300572.SZ"	"安车检测"	"深圳市安车检测股份有限公司"	"深A"	"1446.87"	"2016-12-31"
""	""	"河南五龙商贸有限公司"	"非上市"	"300572.SZ"	"安车检测"	"深圳市安车检测股份有限公司"	"深A"	"751.72"	"2016-12-31"
""	""	"浙江江兴汽车检测设备有限公司"	"非上市"	"300572.SZ"	"安车检测"	"深圳市安车检测股份有限公司"	"深A"	"629.8"	"2016-12-31"
""	""	"深圳市善博电子科技有限公司"	"非上市"	"300572.SZ"	"安车检测"	"深圳市安车检测股份有限公司"	"深A"	"600.34"	"2016-12-31"
""	""	"中国航空工业集团有限公司"	"非上市"	"603232.SH"	"格尔软件"	"上海格尔软件股份有限公司"	"沪A"	"2444.65"	"2016-12-31"
""	""	"瓮福(集团)有限责任公司"	"非上市"	"601952.SH"	"苏垦农发"	"江苏省农垦农业发展股份有限公司"	"沪A"	"16602.94"	"2016-12-31"
""	""	"上海毅塑兴塑胶原料商贸有限公司"	"非上市"	"300617.SZ"	"安靠智电"	"江苏安靠智能输电工程科技股份有限公司"	"深A"	"919.5"	"2016-12-31"
""	""	"无锡市苏兴铜业有限公司"	"非上市"	"300617.SZ"	"安靠智电"	"江苏安靠智能输电工程科技股份有限公司"	"深A"	"507.51"	"2016-12-31"
""	""	"特变电工山东鲁能泰山电缆有限公司"	"非上市"	"300617.SZ"	"安靠智电"	"江苏安靠智能输电工程科技股份有限公司"	"深A"	"364.4"	"2016-12-31"
""	""	"常州市民丰金属材料有限公司"	"非上市"	"300617.SZ"	"安靠智电"	"江苏安靠智能输电工程科技股份有限公司"	"深A"	"307.24"	"2016-12-31"
""	""	"杭州宋城实业有限公司"	"非上市"	"300144.SZ"	"宋城演艺"	"宋城演艺发展股份有限公司"	"深A"	"3575.07"	"2017-12-31"
""	""	"阿克苏诺贝尔防护涂料(苏州)有限公司"	"非上市"	"002930.SZ"	"宏川智慧"	"广东宏川智慧物流股份有限公司"	"深A"	"83.51"	"2017-12-31"
""	""	"太仓市群益农产品有限公司"	"非上市"	"002930.SZ"	"宏川智慧"	"广东宏川智慧物流股份有限公司"	"深A"	"37.47"	"2017-12-31"
""	""	"上海彭丰贸易有限公司"	"非上市"	"002930.SZ"	"宏川智慧"	"广东宏川智慧物流股份有限公司"	"深A"	"24.34"	"2017-12-31"
""	""	"东莞市洪梅德丰五金钢材经营部"	"非上市"	"002930.SZ"	"宏川智慧"	"广东宏川智慧物流股份有限公司"	"深A"	"22.99"	"2017-12-31"
""	""	"太仓明佳糖酒有限公司"	"非上市"	"002930.SZ"	"宏川智慧"	"广东宏川智慧物流股份有限公司"	"深A"	"21.01"	"2017-12-31"
""	""	"中国联合石油有限责任公司"	"非上市"	"000698.SZ"	"沈阳化工"	"沈阳化工股份有限公司"	"深A"	"408643.89"	"2017-12-31"
""	""	"温州通业建设工程有限公司"	"非上市"	"600532.SH"	"宏达矿业"	"上海宏达矿业股份有限公司"	"沪A"	"6786.12"	"2014-12-31"
""	""	"东平县供电公司"	"非上市"	"600532.SH"	"宏达矿业"	"上海宏达矿业股份有限公司"	"沪A"	"5553.41"	"2014-12-31"
""	""	"浙江华冶矿建集团有限公司"	"非上市"	"600532.SH"	"宏达矿业"	"上海宏达矿业股份有限公司"	"沪A"	"3947.83"	"2014-12-31"
""	""	"东风日产汽车销售有限公司"	"非上市"	"002627.SZ"	"宜昌交运"	"湖北宜昌交运集团股份有限公司"	"深A"	"70251.96"	"2017-12-31"
""	""	"湖北金盛兰冶科技有限公司"	"非上市"	"002627.SZ"	"宜昌交运"	"湖北宜昌交运集团股份有限公司"	"深A"	"16268.75"	"2017-12-31"
""	""	"东风标致雪铁龙汽车销售有限责任公司"	"非上市"	"002627.SZ"	"宜昌交运"	"湖北宜昌交运集团股份有限公司"	"深A"	"15666.67"	"2017-12-31"
""	""	"江苏雨花钢铁有限公司"	"非上市"	"002627.SZ"	"宜昌交运"	"湖北宜昌交运集团股份有限公司"	"深A"	"13948.13"	"2017-12-31"
""	""	"广州市普拓企业管理顾问有限公司"	"非上市"	"300310.SZ"	"宜通世纪"	"广东宜通世纪科技股份有限公司"	"深A"	"10674.53"	"2017-12-31"
""	""	"广东安利康药业有限公司"	"非上市"	"300310.SZ"	"宜通世纪"	"广东宜通世纪科技股份有限公司"	"深A"	"3759.01"	"2017-12-31"
""	""	"厦门耐德电气有限公司"	"非上市"	"600379.SH"	"宝光股份"	"陕西宝光真空电器股份有限公司"	"沪A"	"2041.12"	"2016-12-31"
""	""	"陕西宝光集团有限公司"	"非上市"	"600379.SH"	"宝光股份"	"陕西宝光真空电器股份有限公司"	"沪A"	"1948.47"	"2016-12-31"
""	""	"恒天中岩投资管理有限公司"	"非上市"	"300023.SZ"	"宝德股份"	"西安宝德自动化股份有限公司"	"深A"	"178000"	"2016-12-31"
""	""	"植瑞投资管理有限公司"	"非上市"	"300023.SZ"	"宝德股份"	"西安宝德自动化股份有限公司"	"深A"	"144500"	"2016-12-31"
""	""	"恒天融泽资产管理有限公司"	"非上市"	"300023.SZ"	"宝德股份"	"西安宝德自动化股份有限公司"	"深A"	"61500"	"2016-12-31"
""	""	"西证(北京)股权投资基金管理有限公司"	"非上市"	"300023.SZ"	"宝德股份"	"西安宝德自动化股份有限公司"	"深A"	"53200"	"2016-12-31"
""	""	"庆汇租赁二期资产支持专项计划"	"非上市"	"300023.SZ"	"宝德股份"	"西安宝德自动化股份有限公司"	"深A"	"50020"	"2016-12-31"
""	""	"西安天力金属复合材料有限公司"	"非上市"	"300402.SZ"	"宝色股份"	"南京宝色股份公司"	"深A"	"2045.01"	"2017-12-31"
""	""	"无锡宝强工业织造有限公司"	"非上市"	"300031.SZ"	"宝通科技"	"无锡宝通科技股份有限公司"	"深A"	"2975.02"	"2015-12-31"
""	""	"上海雪标进出口有限公司"	"非上市"	"300031.SZ"	"宝通科技"	"无锡宝通科技股份有限公司"	"深A"	"1297.98"	"2015-12-31"
""	""	"SINOCHEMINTERNATIONAL(OVERSEAS)PTELTD"	"非上市"	"300031.SZ"	"宝通科技"	"无锡宝通科技股份有限公司"	"深A"	"1142.09"	"2015-12-31"
""	""	"杭州诗董科技有限公司"	"非上市"	"300031.SZ"	"宝通科技"	"无锡宝通科技股份有限公司"	"深A"	"920.27"	"2015-12-31"
""	""	"中铝西南铝冷连轧板带有限公司"	"非上市"	"601968.SH"	"宝钢包装"	"上海宝钢包装股份有限公司"	"沪A"	"10983.25"	"2014-12-31"
""	""	"汕头市实得贸易有限公司"	"非上市"	"002502.SZ"	"骅威文化"	"骅威文化股份有限公司"	"深A"	"1804.63"	"2014-12-31"
""	""	"汕头市实得贸易有限公司"	"非上市"	"002862.SZ"	"实丰文化"	"实丰文化发展股份有限公司"	"深A"	"3140.06"	"2016-12-31"
""	""	"东莞市瑞伟隆进出口有限公司"	"非上市"	"002862.SZ"	"实丰文化"	"实丰文化发展股份有限公司"	"深A"	"1030.39"	"2016-12-31"
""	""	"汕头市邦领贸易有限公司"	"非上市"	"002502.SZ"	"骅威文化"	"骅威文化股份有限公司"	"深A"	"2722.68"	"2014-12-31"
""	""	"汕头市邦领贸易有限公司"	"非上市"	"002862.SZ"	"实丰文化"	"实丰文化发展股份有限公司"	"深A"	"935.13"	"2016-12-31"
""	""	"广东金源昌投资集团有限公司"	"非上市"	"002862.SZ"	"实丰文化"	"实丰文化发展股份有限公司"	"深A"	"662.56"	"2016-12-31"
""	""	"上海中锂实业有限公司"	"非上市"	"300432.SZ"	"富临精工"	"绵阳富临精工机械股份有限公司"	"深A"	"18012.25"	"2017-12-31"
""	""	"铜陵纳源材料科技有限公司"	"非上市"	"300432.SZ"	"富临精工"	"绵阳富临精工机械股份有限公司"	"深A"	"5536.54"	"2017-12-31"
""	""	"四川川油长运油品销售有限责任公司"	"非上市"	"002357.SZ"	"富临运业"	"四川富临运业集团股份有限公司"	"深A"	"2837.45"	"2017-12-31"
""	""	"绵阳市通力汽车运输有限公司"	"非上市"	"002357.SZ"	"富临运业"	"四川富临运业集团股份有限公司"	"深A"	"1434.22"	"2017-12-31"
""	""	"青岛特殊钢铁有限公司"	"非上市"	"000030.SZ"	"富奥股份"	"富奥汽车零部件股份有限公司"	"深A"	"18352"	"2017-12-31"
""	""	"黄骅聚金五金制品有限公司"	"非上市"	"000030.SZ"	"富奥股份"	"富奥汽车零部件股份有限公司"	"深A"	"11977.65"	"2017-12-31"
""	""	"长春北特汽车零部件有限公司"	"非上市"	"000030.SZ"	"富奥股份"	"富奥汽车零部件股份有限公司"	"深A"	"7956.97"	"2017-12-31"
""	""	"进峰贸易(深圳)有限公司"	"非上市"	"300671.SZ"	"富满电子"	"深圳市富满电子集团股份有限公司"	"深A"	"1476"	"2017-12-31"
""	""	"上海捷策创电子科技有限公司"	"非上市"	"300613.SZ"	"富瀚微"	"上海富瀚微电子股份有限公司"	"深A"	"2200.26"	"2016-12-31"
""	""	"贵州开磷化肥有限责任公司"	"非上市"	"300387.SZ"	"富邦股份"	"湖北富邦科技股份有限公司"	"深A"	"2419.67"	"2017-12-31"
""	""	"花王(上海)贸易有限公司"	"非上市"	"300387.SZ"	"富邦股份"	"湖北富邦科技股份有限公司"	"深A"	"929.67"	"2017-12-31"
""	""	"广东佳纳能源科技有限公司"	"非上市"	"300618.SZ"	"寒锐钴业"	"南京寒锐钴业股份有限公司"	"深A"	"3424.06"	"2016-12-31"
""	""	"武义县龙眼山石斛专业合作社"	"非上市"	"603896.SH"	"寿仙谷"	"浙江寿仙谷医药股份有限公司"	"沪A"	"711.87"	"2016-12-31"
""	""	"松阳县立全食药用菌专业合作社"	"非上市"	"603896.SH"	"寿仙谷"	"浙江寿仙谷医药股份有限公司"	"沪A"	"609.29"	"2016-12-31"
""	""	"武义县仁合中药材专业合作社"	"非上市"	"603896.SH"	"寿仙谷"	"浙江寿仙谷医药股份有限公司"	"沪A"	"425.77"	"2016-12-31"
""	""	"义乌市输变电工程有限公司"	"非上市"	"600415.SH"	"小商品城"	"浙江中国小商品城集团股份有限公司"	"沪A"	"1640.27"	"2014-12-31"
""	""	"上海锦林厨具工程有限公司"	"非上市"	"600415.SH"	"小商品城"	"浙江中国小商品城集团股份有限公司"	"沪A"	"828.12"	"2014-12-31"
""	""	"上海月星家具制造有限公司"	"非上市"	"600415.SH"	"小商品城"	"浙江中国小商品城集团股份有限公司"	"沪A"	"482.95"	"2014-12-31"
""	""	"四川建安工业有限责任公司"	"非上市"	"601127.SH"	"小康股份"	"重庆小康工业集团股份有限公司"	"沪A"	"36265.61"	"2015-12-31"
""	""	"重庆联恒钢材加工有限公司"	"非上市"	"601127.SH"	"小康股份"	"重庆小康工业集团股份有限公司"	"沪A"	"18882.97"	"2015-12-31"
""	""	"北京德尔福万源发动机管理系统有限公司"	"非上市"	"601127.SH"	"小康股份"	"重庆小康工业集团股份有限公司"	"沪A"	"14332.17"	"2015-12-31"
""	""	"鸿伟木业(仁化)有限公司"	"非上市"	"300616.SZ"	"尚品宅配"	"广州尚品宅配家居股份有限公司"	"深A"	"16894.6"	"2016-12-31"
""	""	"广东省文教体育用品进出口公司"	"非上市"	"300616.SZ"	"尚品宅配"	"广州尚品宅配家居股份有限公司"	"深A"	"8738.68"	"2016-12-31"
""	""	"喜临门广东家具有限公司"	"非上市"	"300616.SZ"	"尚品宅配"	"广州尚品宅配家居股份有限公司"	"深A"	"6597.04"	"2016-12-31"
""	""	"广州天之湘装饰材料有限公司"	"非上市"	"300616.SZ"	"尚品宅配"	"广州尚品宅配家居股份有限公司"	"深A"	"6372.23"	"2016-12-31"
""	""	"佛山市天湘家居装饰有限公司"	"非上市"	"300616.SZ"	"尚品宅配"	"广州尚品宅配家居股份有限公司"	"深A"	"410.85"	"2016-12-31"
""	""	"无锡市梅村永新冲压件厂"	"非上市"	"603488.SH"	"展鹏科技"	"展鹏科技股份有限公司"	"沪A"	"1977.95"	"2016-12-31"
""	""	"苏州市相城区望亭鑫龙精密机械厂"	"非上市"	"603488.SH"	"展鹏科技"	"展鹏科技股份有限公司"	"沪A"	"520.85"	"2016-12-31"
""	""	"苏州市相城区望亭望中五金厂"	"非上市"	"603488.SH"	"展鹏科技"	"展鹏科技股份有限公司"	"沪A"	"240"	"2016-12-31"
""	""	"淄博齐林傅山钢铁有限公司"	"非上市"	"002490.SZ"	"山东墨龙"	"山东墨龙石油机械股份有限公司"	"深A"	"15233.29"	"2016-12-31"
""	""	"临沂力源再生资源开发有限公司"	"非上市"	"002490.SZ"	"山东墨龙"	"山东墨龙石油机械股份有限公司"	"深A"	"4728.93"	"2016-12-31"
""	""	"山东章晃机械工业有限公司"	"非上市"	"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	"4261.38"	"2017-12-31"
""	""	"卧龙电气南阳防爆集团股份有限公司"	"非上市"	"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	"2436.67"	"2017-12-31"
""	""	"山东汇丰铸造科技股份有限公司"	"非上市"	"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	"2157.33"	"2017-12-31"
""	""	"佳木斯电机股份有限公司"	"非上市"	"002598.SZ"	"山东章鼓"	"山东省章丘鼓风机股份有限公司"	"深A"	"1617.43"	"2017-12-31"
""	""	"青岛铁路经营集团有限公司"	"非上市"	"000498.SZ"	"山东路桥"	"山东高速路桥集团股份有限公司"	"深A"	"9140.63"	"2017-12-31"
""	""	"浙江多凌药用包装材料有限公司"	"非上市"	"000915.SZ"	"山大华特"	"山东山大华特科技股份有限公司"	"深A"	"973.16"	"2017-12-31"
""	""	"山东鲁信天一印务有限公司"	"非上市"	"000915.SZ"	"山大华特"	"山东山大华特科技股份有限公司"	"深A"	"871.21"	"2017-12-31"
""	""	"北京双鹤药业销售有限责任公司"	"非上市"	"000915.SZ"	"山大华特"	"山东山大华特科技股份有限公司"	"深A"	"826.69"	"2017-12-31"
""	""	"河南神马尼龙化工有限责任公司"	"非上市"	"600546.SH"	"山煤国际"	"山煤国际能源集团股份有限公司"	"沪A"	"188680"	"2015-12-31"
""	""	"西山煤电(集团)有限责任公司"	"非上市"	"600546.SH"	"山煤国际"	"山煤国际能源集团股份有限公司"	"沪A"	"97330.28"	"2015-12-31"
""	""	"中国平煤神马集团平顶山朝川焦化有限公司"	"非上市"	"600546.SH"	"山煤国际"	"山煤国际能源集团股份有限公司"	"沪A"	"93588.89"	"2015-12-31"
""	""	"山西元晟贸易有限公司"	"非上市"	"600546.SH"	"山煤国际"	"山煤国际能源集团股份有限公司"	"沪A"	"68862.62"	"2015-12-31"
""	""	"广东省电力工业燃料有限公司"	"非上市"	"000539.SZ"	"粤电力A"	"广东电力发展股份有限公司"	"深A"	"725642.54"	"2016-12-31"
""	""	"广州酒家集团利口福食品有限公司"	"非上市"	"000524.SZ"	"岭南控股"	"广州岭南集团控股股份有限公司"	"深A"	"623.89"	"2016-12-31"
""	""	"广州市海森食品有限公司"	"非上市"	"000524.SZ"	"岭南控股"	"广州岭南集团控股股份有限公司"	"深A"	"362.74"	"2016-12-31"
""	""	"广州市益都贸易有限公司"	"非上市"	"000524.SZ"	"岭南控股"	"广州岭南集团控股股份有限公司"	"深A"	"305.7"	"2016-12-31"
""	""	"广州热力有限公司"	"非上市"	"000524.SZ"	"岭南控股"	"广州岭南集团控股股份有限公司"	"深A"	"291.54"	"2016-12-31"
""	""	"深圳市长岭股份合作公司"	"非上市"	"000819.SZ"	"岳阳兴长"	"岳阳兴长石化股份有限公司"	"深A"	"17104.77"	"2017-12-31"
""	""	"四川黄龙电力有限公司"	"非上市"	"600131.SH"	"岷江水电"	"四川岷江水利电力股份有限公司"	"沪A"	"3090.36"	"2014-12-31"
""	""	"阿坝州明珠电力建设开发有限公司"	"非上市"	"600131.SH"	"岷江水电"	"四川岷江水利电力股份有限公司"	"沪A"	"735.66"	"2014-12-31"
""	""	"汶川金波水电有限责任公司"	"非上市"	"600131.SH"	"岷江水电"	"四川岷江水利电力股份有限公司"	"沪A"	"630.16"	"2014-12-31"
""	""	"汶川正河流域水电开发有限公司"	"非上市"	"600131.SH"	"岷江水电"	"四川岷江水利电力股份有限公司"	"沪A"	"599.43"	"2014-12-31"
""	""	"重庆横河川仪有限公司"	"非上市"	"603100.SH"	"川仪股份"	"重庆川仪自动化股份有限公司"	"沪A"	"32793.08"	"2014-12-31"
""	""	"哈希水质分析仪器(上海)有限公司"	"非上市"	"002322.SZ"	"理工环科"	"宁波理工环境能源科技股份有限公司"	"深A"	"2498.12"	"2017-12-31"
""	""	"哈希水质分析仪器(上海)有限公司"	"非上市"	"603100.SH"	"川仪股份"	"重庆川仪自动化股份有限公司"	"沪A"	"13914.06"	"2014-12-31"
""	""	"贵研金属(上海)有限公司"	"非上市"	"603100.SH"	"川仪股份"	"重庆川仪自动化股份有限公司"	"沪A"	"5771.32"	"2014-12-31"
""	""	"大冶有色金属有限责任公司"	"非上市"	"603100.SH"	"川仪股份"	"重庆川仪自动化股份有限公司"	"沪A"	"4913.47"	"2014-12-31"
""	""	"天津兴实新材料科技有限公司"	"非上市"	"000155.SZ"	"川化股份"	"川化股份有限公司"	"深A"	"35105"	"2016-12-31"
""	""	"四川玖源农资化工有限公司"	"非上市"	"000155.SZ"	"川化股份"	"川化股份有限公司"	"深A"	"20037.56"	"2016-12-31"
""	""	"成都三零盛安信息系统有限公司"	"非上市"	"002253.SZ"	"川大智胜"	"四川川大智胜软件股份有限公司"	"深A"	"6693.66"	"2014-12-31"
""	""	"四川华创网路通网络科技有限公司"	"非上市"	"002253.SZ"	"川大智胜"	"四川川大智胜软件股份有限公司"	"深A"	"258.96"	"2014-12-31"
""	""	"四川三合信息技术有限公司"	"非上市"	"002253.SZ"	"川大智胜"	"四川川大智胜软件股份有限公司"	"深A"	"222.21"	"2014-12-31"
""	""	"四川嘉瑞钢结构工程有限公司"	"非上市"	"002272.SZ"	"川润股份"	"四川川润股份有限公司"	"深A"	"5153.23"	"2014-12-31"
""	""	"开天传动技术(上海)有限公司"	"非上市"	"002272.SZ"	"川润股份"	"四川川润股份有限公司"	"深A"	"2449.55"	"2014-12-31"
""	""	"无锡市豫达换热器有限公司"	"非上市"	"002272.SZ"	"川润股份"	"四川川润股份有限公司"	"深A"	"1609.43"	"2014-12-31"
""	""	"昆明市中航磷化工有限公司"	"非上市"	"300505.SZ"	"川金诺"	"昆明川金诺化工股份有限公司"	"深A"	"4036.93"	"2015-12-31"
""	""	"云南铜业凯通有色金属有限公司"	"非上市"	"300505.SZ"	"川金诺"	"昆明川金诺化工股份有限公司"	"深A"	"1679.44"	"2015-12-31"
""	""	"宜昌荆楚石化有限责任公司"	"非上市"	"002558.SZ"	"巨人网络"	"巨人网络集团股份有限公司"	"深A"	"5638.12"	"2015-12-31"
""	""	"浙江物产化工集团有限公司"	"非上市"	"002342.SZ"	"巨力索具"	"巨力索具股份有限公司"	"深A"	"5110.24"	"2014-12-31"
""	""	"江苏恒力化纤股份有限公司"	"非上市"	"000677.SZ"	"恒天海龙"	"恒天海龙股份有限公司"	"深A"	"3663.11"	"2017-12-31"
""	""	"江苏恒力化纤股份有限公司"	"非上市"	"002342.SZ"	"巨力索具"	"巨力索具股份有限公司"	"深A"	"3316.74"	"2014-12-31"
""	""	"邢台钢铁有限责任公司"	"非上市"	"002342.SZ"	"巨力索具"	"巨力索具股份有限公司"	"深A"	"2528.04"	"2014-12-31"
""	""	"玉柴船舶动力股份有限公司"	"非上市"	"002342.SZ"	"巨力索具"	"巨力索具股份有限公司"	"深A"	"1957.53"	"2014-12-31"
""	""	"张家港通邦贸易有限公司"	"非上市"	"002444.SZ"	"巨星科技"	"杭州巨星科技股份有限公司"	"深A"	"6970.11"	"2017-12-31"
""	""	"阳江市顺全工贸实业有限公司"	"非上市"	"002444.SZ"	"巨星科技"	"杭州巨星科技股份有限公司"	"深A"	"6692.64"	"2017-12-31"
""	""	"重庆市合川区东立建筑工程有限公司"	"非上市"	"300262.SZ"	"巴安水务"	"上海巴安水务股份有限公司"	"深A"	"11280"	"2016-12-31"
""	""	"贵州宏科建设工程有限责任公司"	"非上市"	"300262.SZ"	"巴安水务"	"上海巴安水务股份有限公司"	"深A"	"9706"	"2016-12-31"
""	""	"北京金港建设股份有限公司"	"非上市"	"300262.SZ"	"巴安水务"	"上海巴安水务股份有限公司"	"深A"	"2000"	"2016-12-31"
""	""	"海城辽河大型钢管有限公司"	"非上市"	"300262.SZ"	"巴安水务"	"上海巴安水务股份有限公司"	"深A"	"1750"	"2016-12-31"
""	""	"北京全国棉花交易市场有限责任公司"	"非上市"	"000158.SZ"	"常山北明"	"石家庄常山北明科技股份有限公司"	"深A"	"181355.67"	"2017-12-31"
""	""	"天津天纺高新物流有限公司"	"非上市"	"000158.SZ"	"常山北明"	"石家庄常山北明科技股份有限公司"	"深A"	"30815.06"	"2017-12-31"
""	""	"三林万业(上海)企业集团有限公司"	"非上市"	"000158.SZ"	"常山北明"	"石家庄常山北明科技股份有限公司"	"深A"	"23401.85"	"2017-12-31"
""	""	"中华棉花集团有限公司"	"非上市"	"002087.SZ"	"新野纺织"	"河南新野纺织股份有限公司"	"深A"	"25220.15"	"2017-12-31"
""	""	"青岛海达源采购服务有限公司"	"非上市"	"000020.SZ"	"深华发A"	"深圳中恒华发股份有限公司"	"深A"	"3529.36"	"2015-12-31"
""	""	"安徽马钢股份公司"	"非上市"	"603768.SH"	"常青股份"	"合肥常青机械股份有限公司"	"沪A"	"32713.3"	"2016-12-31"
""	""	"中影数字电影发展(北京)有限公司"	"非上市"	"300528.SZ"	"幸福蓝海"	"幸福蓝海影视文化集团股份有限公司"	"深A"	"30030.52"	"2017-12-31"
""	""	"江苏申港电磁线有限公司"	"非上市"	"600382.SH"	"广东明珠"	"广东明珠集团股份有限公司"	"沪A"	"247.11"	"2017-12-31"
""	""	"安徽八一化工股份有限公司"	"非上市"	"603599.SH"	"广信股份"	"安徽广信农化股份有限公司"	"沪A"	"12910.57"	"2017-12-31"
""	""	"石家庄东华金龙化工有限公司"	"非上市"	"603599.SH"	"广信股份"	"安徽广信农化股份有限公司"	"沪A"	"11974.54"	"2017-12-31"
""	""	"芜湖市银峰化工有限公司"	"非上市"	"603599.SH"	"广信股份"	"安徽广信农化股份有限公司"	"沪A"	"6204.36"	"2017-12-31"
""	""	"上海狮煌国际贸易有限公司"	"非上市"	"603599.SH"	"广信股份"	"安徽广信农化股份有限公司"	"沪A"	"4199.55"	"2017-12-31"
""	""	"Arrow Electronics China Ltd."	"非上市"	"300638.SZ"	"广和通"	"深圳市广和通无线股份有限公司"	"深A"	"2991.36"	"2016-12-31"
""	""	"深圳市湘海电子有限公司"	"非上市"	"300638.SZ"	"广和通"	"深圳市广和通无线股份有限公司"	"深A"	"1296.03"	"2016-12-31"
""	""	"重庆华硕建设有限公司"	"非上市"	"000537.SZ"	"广宇发展"	"天津广宇发展股份有限公司"	"深A"	"48159.54"	"2017-12-31"
""	""	"天元建设集团有限公司"	"非上市"	"002146.SZ"	"荣盛发展"	"荣盛房地产发展股份有限公司"	"深A"	"35139.53"	"2017-12-31"
""	""	"天元建设集团有限公司"	"非上市"	"000537.SZ"	"广宇发展"	"天津广宇发展股份有限公司"	"深A"	"37223.92"	"2017-12-31"
""	""	"中国航天科技集团有限公司"	"非上市"	"601228.SH"	"广州港"	"广州港股份有限公司"	"沪A"	"54123.65"	"2016-12-31"
""	""	"福建省福能电力燃料有限公司"	"非上市"	"601228.SH"	"广州港"	"广州港股份有限公司"	"沪A"	"35295.58"	"2016-12-31"
""	""	"中国中煤能源集团有限公司"	"非上市"	"601228.SH"	"广州港"	"广州港股份有限公司"	"沪A"	"14393.09"	"2016-12-31"
""	""	"四川省食品有限责任公司"	"非上市"	"603043.SH"	"广州酒家"	"广州酒家集团股份有限公司"	"沪A"	"4328.55"	"2016-12-31"
""	""	"广州市盛洲德威粮油食品有限公司"	"非上市"	"603043.SH"	"广州酒家"	"广州酒家集团股份有限公司"	"沪A"	"3957.64"	"2016-12-31"
""	""	"广州水产集团有限公司"	"非上市"	"603043.SH"	"广州酒家"	"广州酒家集团股份有限公司"	"沪A"	"3396.66"	"2016-12-31"
""	""	"佛山市南海区狮山银穗肉类经营部"	"非上市"	"603043.SH"	"广州酒家"	"广州酒家集团股份有限公司"	"沪A"	"725.1"	"2016-12-31"
""	""	"广东教育出版社有限公司"	"非上市"	"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	"9649.8"	"2017-12-31"
""	""	"广东高等教育出版社有限公司"	"非上市"	"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	"6674.28"	"2017-12-31"
""	""	"广东新世纪出版社有限公司"	"非上市"	"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	"4954.26"	"2017-12-31"
""	""	"德州金锣肉制品有限公司"	"非上市"	"000529.SZ"	"广弘控股"	"广东广弘控股股份有限公司"	"深A"	"4106.63"	"2017-12-31"
""	""	"中华人民共和国四川省成都市国土资源局"	"非上市"	"600603.SH"	"广汇物流"	"广汇物流股份有限公司"	"沪A"	"40646.52"	"2017-12-31"
""	""	"新疆生产建设兵团第六建筑安装工程公司新疆东方建筑安装工程公司(第二名称)"	"非上市"	"600603.SH"	"广汇物流"	"广汇物流股份有限公司"	"沪A"	"9178.25"	"2017-12-31"
""	""	"中国华西企业股份有限公司"	"非上市"	"600603.SH"	"广汇物流"	"广汇物流股份有限公司"	"沪A"	"8262.76"	"2017-12-31"
""	""	"贵州建工集团有限公司"	"非上市"	"600603.SH"	"广汇物流"	"广汇物流股份有限公司"	"沪A"	"6089.46"	"2017-12-31"
""	""	"山东福宽生物工程有限公司"	"非上市"	"000952.SZ"	"广济药业"	"湖北广济药业股份有限公司"	"深A"	"3501.32"	"2017-12-31"
""	""	"武汉合盈生物制品有限公司"	"非上市"	"000952.SZ"	"广济药业"	"湖北广济药业股份有限公司"	"深A"	"2408.74"	"2017-12-31"
""	""	"孟州市金玉米有限责任公司"	"非上市"	"000952.SZ"	"广济药业"	"湖北广济药业股份有限公司"	"深A"	"1644.77"	"2017-12-31"
""	""	"宜都市向阳实业投资有限公司"	"非上市"	"000952.SZ"	"广济药业"	"湖北广济药业股份有限公司"	"深A"	"1641.53"	"2017-12-31"
""	""	"北京科园信海医药经营有限公司"	"非上市"	"300142.SZ"	"沃森生物"	"云南沃森生物技术股份有限公司"	"深A"	"4433.58"	"2015-12-31"
""	""	"北京科园信海医药经营有限公司"	"非上市"	"300122.SZ"	"智飞生物"	"重庆智飞生物制品股份有限公司"	"深A"	"23899.79"	"2014-12-31"
