"stock_code"	"chi_sht"	"com_name"	"block_name"
"000790.SZ"	"泰合健康"	"成都泰合健康科技集团股份有限公司"	"生物医药"
"002107.SZ"	"沃华医药"	"山东沃华医药科技股份有限公司"	"生物医药"
"600220.SH"	"江苏阳光"	"江苏阳光股份有限公司"	"生物医药"
"002326.SZ"	"永太科技"	"浙江永太科技股份有限公司"	"生物医药"
"600873.SH"	"梅花生物"	"梅花生物科技集团股份有限公司"	"生物医药"
"002581.SZ"	"未名医药"	"山东未名生物医药股份有限公司"	"生物医药"
"300122.SZ"	"智飞生物"	"重庆智飞生物制品股份有限公司"	"生物医药"
"000908.SZ"	"景峰医药"	"湖南景峰医药股份有限公司"	"生物医药"
"600422.SH"	"昆药集团"	"昆药集团股份有限公司"	"生物医药"
"600587.SH"	"新华医疗"	"山东新华医疗器械股份有限公司"	"生物医药"
"300579.SZ"	"数字认证"	"北京数字认证股份有限公司"	"生物医药"
"600276.SH"	"恒瑞医药"	"江苏恒瑞医药股份有限公司"	"生物医药"
"600272.SH"	"开开实业"	"上海开开实业股份有限公司"	"生物医药"
"600557.SH"	"康缘药业"	"江苏康缘药业股份有限公司"	"生物医药"
"002773.SZ"	"康弘药业"	"成都康弘药业集团股份有限公司"	"生物医药"
"300436.SZ"	"广生堂"	"福建广生堂药业股份有限公司"	"生物医药"
"600297.SH"	"广汇汽车"	"广汇汽车服务股份公司"	"生物医药"
"000576.SZ"	"广东甘化"	"江门甘蔗化工厂(集团)股份有限公司"	"生物医药"
"000403.SZ"	"ST生化"	"振兴生化股份有限公司"	"生物医药"
"002742.SZ"	"三圣股份"	"重庆三圣实业股份有限公司"	"生物医药"
"300039.SZ"	"上海凯宝"	"上海凯宝药业股份有限公司"	"生物医药"
"601607.SH"	"上海医药"	"上海医药集团股份有限公司"	"生物医药"
"000597.SZ"	"东北制药"	"东北制药集团股份有限公司"	"生物医药"
"002675.SZ"	"东诚药业"	"烟台东诚药业集团股份有限公司"	"生物医药"
"600249.SH"	"两面针"	"柳州两面针股份有限公司"	"生物医药"
"000931.SZ"	"中关村"	"北京中关村科技发展(控股)股份有限公司"	"生物医药"
"600056.SH"	"中国医药"	"中国医药健康产业股份有限公司"	"生物医药"
"600252.SH"	"中恒集团"	"广西梧州中恒集团股份有限公司"	"生物医药"
"000153.SZ"	"丰原药业"	"安徽丰原药业股份有限公司"	"生物医药"
"000513.SZ"	"丽珠集团"	"珠海经济特区丽珠医药(集团)股份有限公司"	"生物医药"
"300003.SZ"	"乐普医疗"	"乐普(北京)医疗器械股份有限公司"	"生物医药"
"300406.SZ"	"九强生物"	"北京九强生物技术股份有限公司"	"生物医药"
"000538.SZ"	"云南白药"	"云南白药集团股份有限公司"	"生物医药"
"002020.SZ"	"京新药业"	"浙江京新药业股份有限公司"	"生物医药"
"600079.SH"	"人福医药"	"人福医药集团股份公司"	"生物医药"
"002019.SZ"	"亿帆医药"	"亿帆医药股份有限公司"	"生物医药"
"300254.SZ"	"仟源医药"	"山西仟源医药集团股份有限公司"	"生物医药"
"002317.SZ"	"众生药业"	"广东众生药业股份有限公司"	"生物医药"
"300181.SZ"	"佐力药业"	"浙江佐力药业股份有限公司"	"生物医药"
"002294.SZ"	"信立泰"	"深圳信立泰药业股份有限公司"	"生物医药"
"002390.SZ"	"信邦制药"	"贵州信邦制药股份有限公司"	"生物医药"
"603707.SH"	"健友股份"	"南京健友生化制药股份有限公司"	"生物医药"
"600826.SH"	"兰生股份"	"上海兰生股份有限公司"	"生物医药"
"002102.SZ"	"冠福股份"	"福建冠福现代家用股份有限公司"	"生物医药"
"300639.SZ"	"凯普生物"	"广东凯普生物科技股份有限公司"	"生物医药"
"300016.SZ"	"北陆药业"	"北京北陆药业股份有限公司"	"生物医药"
"002550.SZ"	"千红制药"	"常州千红生化制药股份有限公司"	"生物医药"
"000963.SZ"	"华东医药"	"华东医药股份有限公司"	"生物医药"
"600503.SH"	"华丽家族"	"华丽家族股份有限公司"	"生物医药"
"002007.SZ"	"华兰生物"	"华兰生物工程股份有限公司"	"生物医药"
"600521.SH"	"华海药业"	"浙江华海药业股份有限公司"	"生物医药"
"600062.SH"	"华润双鹤"	"华润双鹤药业股份有限公司"	"生物医药"
"300363.SZ"	"博腾股份"	"重庆博腾制药科技股份有限公司"	"生物医药"
"002880.SZ"	"卫光生物"	"深圳市卫光生物制品股份有限公司"	"生物医药"
"002038.SZ"	"双鹭药业"	"北京双鹭药业股份有限公司"	"生物医药"
"300108.SZ"	"吉药控股"	"吉药控股股份有限公司"	"生物医药"
"300273.SZ"	"和佳股份"	"珠海和佳医疗设备股份有限公司"	"生物医药"
"002462.SZ"	"嘉事堂"	"嘉事堂药业股份有限公司"	"生物医药"
"000004.SZ"	"国农科技"	"深圳中国农大科技股份有限公司"	"生物医药"
"600624.SH"	"复旦复华"	"上海复旦复华科技股份有限公司"	"生物医药"
"600161.SH"	"天坛生物"	"北京天坛生物制品股份有限公司"	"生物医药"
"600535.SH"	"天士力"	"天士力医药集团股份有限公司"	"生物医药"
"600671.SH"	"天目药业"	"杭州天目山药业股份有限公司"	"生物医药"
"600488.SH"	"天药股份"	"天津天药药业股份有限公司"	"生物医药"
"002287.SZ"	"奇正藏药"	"西藏奇正藏药股份有限公司"	"生物医药"
"300009.SZ"	"安科生物"	"安徽安科生物工程(集团)股份有限公司"	"生物医药"
"300452.SZ"	"山河药辅"	"安徽山河药用辅料股份有限公司"	"生物医药"
"300255.SZ"	"常山药业"	"河北常山生化药业股份有限公司"	"生物医药"
"300119.SZ"	"瑞普生物"	"天津瑞普生物技术股份有限公司"	"生物反应器"
"603718.SH"	"海利生物"	"上海海利生物技术股份有限公司"	"生物反应器"
"002100.SZ"	"天康生物"	"新疆天康畜牧生物技术股份有限公司"	"生物反应器"
"600803.SH"	"新奥股份"	"新奥生态控股股份有限公司"	"生物柴油"
"002124.SZ"	"天邦股份"	"宁波天邦股份有限公司"	"生物柴油"
"600488.SH"	"天药股份"	"天津天药药业股份有限公司"	"生物柴油"
"000939.SZ"	"凯迪生态"	"凯迪生态环境科技股份有限公司"	"生物柴油"
"000930.SZ"	"中粮生化"	"中粮生物化学(安徽)股份有限公司"	"生物柴油"
"000601.SZ"	"韶能股份"	"广东韶能集团股份有限公司"	"生物燃料"
"002616.SZ"	"长青集团"	"广东长青(集团)股份有限公司"	"生物燃料"
"300091.SZ"	"金通灵"	"江苏金通灵流体机械科技股份有限公司"	"生物燃料"
"300335.SZ"	"迪森股份"	"广州迪森热能技术股份有限公司"	"生物燃料"
"300153.SZ"	"科泰电源"	"上海科泰电源股份有限公司"	"生物燃料"
"300090.SZ"	"盛运环保"	"安徽盛运环保(集团)股份有限公司"	"生物燃料"
"000652.SZ"	"泰达股份"	"天津泰达股份有限公司"	"生物燃料"
"002234.SZ"	"民和股份"	"山东民和牧业股份有限公司"	"生物燃料"
"600803.SH"	"新奥股份"	"新奥生态控股股份有限公司"	"生物燃料"
"600982.SH"	"宁波热电"	"宁波热电股份有限公司"	"生物燃料"
"600509.SH"	"天富能源"	"新疆天富能源股份有限公司"	"生物燃料"
"603822.SH"	"嘉澳环保"	"浙江嘉澳环保科技股份有限公司"	"生物燃料"
"002630.SZ"	"华西能源"	"华西能源工业股份有限公司"	"生物燃料"
"000939.SZ"	"凯迪生态"	"凯迪生态环境科技股份有限公司"	"生物燃料"
"000930.SZ"	"中粮生化"	"中粮生物化学(安徽)股份有限公司"	"生物燃料"
"000617.SZ"	"中油资本"	"中国石油集团资本股份有限公司"	"生物燃料"
"002604.SZ"	"*ST龙力"	"山东龙力生物科技股份有限公司"	"生物燃料"
"600238.SH"	"*ST椰岛"	"海南椰岛(集团)股份有限公司"	"生物燃料"
"002306.SZ"	"*ST云网"	"中科云网科技集团股份有限公司"	"生物燃料"
"600789.SH"	"鲁抗医药"	"山东鲁抗医药股份有限公司"	"生物疫苗"
"002680.SZ"	"长生生物"	"长生生物科技股份有限公司"	"生物疫苗"
"000661.SZ"	"长春高新"	"长春高新技术产业（集团）股份有限公司"	"生物疫苗"
"000806.SZ"	"银河生物"	"北海银河生物产业投资股份有限公司"	"生物疫苗"
"300482.SZ"	"万孚生物"	"广州万孚生物技术股份有限公司"	"生物疫苗"
"002252.SZ"	"上海莱士"	"上海莱士血液制品股份有限公司"	"生物疫苗"
"002086.SZ"	"东方海洋"	"山东东方海洋科技股份有限公司"	"生物疫苗"
"300018.SZ"	"中元股份"	"武汉中元华电科技股份有限公司"	"生物疫苗"
"600645.SH"	"中源协和"	"中源协和细胞基因工程股份有限公司"	"生物疫苗"
"600195.SH"	"中牧股份"	"中牧实业股份有限公司"	"生物疫苗"
"300406.SZ"	"九强生物"	"北京九强生物技术股份有限公司"	"生物疫苗"
"300254.SZ"	"仟源医药"	"山西仟源医药集团股份有限公司"	"生物疫苗"
"002603.SZ"	"以岭药业"	"石家庄以岭药业股份有限公司"	"生物疫苗"
"603707.SH"	"健友股份"	"南京健友生化制药股份有限公司"	"生物疫苗"
"600380.SH"	"健康元"	"健康元药业集团股份有限公司"	"生物疫苗"
"300238.SZ"	"冠昊生物"	"广东冠昊生物科技股份有限公司"	"生物疫苗"
"300639.SZ"	"凯普生物"	"广东凯普生物科技股份有限公司"	"生物疫苗"
"300289.SZ"	"利德曼"	"北京利德曼生化股份有限公司"	"生物疫苗"
"300016.SZ"	"北陆药业"	"北京北陆药业股份有限公司"	"生物疫苗"
"300216.SZ"	"千山药机"	"湖南千山制药机械股份有限公司"	"生物疫苗"
"002007.SZ"	"华兰生物"	"华兰生物工程股份有限公司"	"生物疫苗"
"300676.SZ"	"华大基因"	"深圳华大基因股份有限公司"	"生物疫苗"
"000504.SZ"	"南华生物"	"南华生物医药股份有限公司"	"生物疫苗"
"300294.SZ"	"博雅生物"	"博雅生物制药集团股份有限公司"	"生物疫苗"
"002880.SZ"	"卫光生物"	"深圳市卫光生物制品股份有限公司"	"生物疫苗"
"000518.SZ"	"四环生物"	"江苏四环生物股份有限公司"	"生物疫苗"
"000516.SZ"	"国际医学"	"西安国际医学投资股份有限公司"	"生物疫苗"
"603387.SH"	"基蛋生物"	"基蛋生物科技股份有限公司"	"生物疫苗"
"600161.SH"	"天坛生物"	"北京天坛生物制品股份有限公司"	"生物疫苗"
"002100.SZ"	"天康生物"	"新疆天康畜牧生物技术股份有限公司"	"生物疫苗"
"002605.SZ"	"姚记扑克"	"上海姚记扑克股份有限公司"	"生物疫苗"
"603658.SH"	"安图生物"	"郑州安图生物工程股份有限公司"	"生物疫苗"
"000819.SZ"	"岳阳兴长"	"岳阳兴长石化股份有限公司"	"生物疫苗"
"000576.SZ"	"广东甘化"	"江门甘蔗化工厂(集团)股份有限公司"	"生物疫苗"
"300601.SZ"	"康泰生物"	"深圳康泰生物制品股份有限公司"	"生物疫苗"
"300272.SZ"	"开能环保"	"上海开能环保设备股份有限公司"	"生物疫苗"
"300314.SZ"	"戴维医疗"	"宁波戴维医疗器械股份有限公司"	"生物疫苗"
"300109.SZ"	"新开源"	"博爱新开源制药股份有限公司"	"生物疫苗"
"603566.SH"	"普莱柯"	"普莱柯生物工程股份有限公司"	"生物疫苗"
"300122.SZ"	"智飞生物"	"重庆智飞生物制品股份有限公司"	"生物疫苗"
"002581.SZ"	"未名医药"	"山东未名生物医药股份有限公司"	"生物疫苗"
"300653.SZ"	"正海生物"	"烟台正海生物科技股份有限公司"	"生物疫苗"
"300142.SZ"	"沃森生物"	"云南沃森生物技术股份有限公司"	"生物疫苗"
"603718.SH"	"海利生物"	"上海海利生物技术股份有限公司"	"生物疫苗"
"300119.SZ"	"瑞普生物"	"天津瑞普生物技术股份有限公司"	"生物疫苗"
"600201.SH"	"生物股份"	"金宇生物技术股份有限公司"	"生物疫苗"
"002022.SZ"	"科华生物"	"上海科华生物工程股份有限公司"	"生物疫苗"
"300439.SZ"	"美康生物"	"美康生物科技股份有限公司"	"生物疫苗"
"300204.SZ"	"舒泰神"	"舒泰神(北京)生物制药股份有限公司"	"生物疫苗"
"002166.SZ"	"莱茵生物"	"桂林莱茵生物科技股份有限公司"	"生物疫苗"
"300485.SZ"	"赛升药业"	"北京赛升药业股份有限公司"	"生物疫苗"
"002030.SZ"	"达安基因"	"中山大学达安基因股份有限公司"	"生物疫苗"
"300463.SZ"	"迈克生物"	"四川迈克生物科技股份有限公司"	"生物疫苗"
"300642.SZ"	"透景生命"	"上海透景生命科技股份有限公司"	"生物疫苗"
"000998.SZ"	"隆平高科"	"袁隆平农业高科技股份有限公司"	"生物育种"
"300106.SZ"	"西部牧业"	"新疆西部牧业股份有限公司"	"生物育种"
"300087.SZ"	"荃银高科"	"安徽荃银高科种业股份有限公司"	"生物育种"
"300189.SZ"	"神农基因"	"海南神农基因科技股份有限公司"	"生物育种"
"002041.SZ"	"登海种业"	"山东登海种业股份有限公司"	"生物育种"
"002069.SZ"	"獐子岛"	"獐子岛集团股份有限公司"	"生物育种"
"002234.SZ"	"民和股份"	"山东民和牧业股份有限公司"	"生物育种"
"002157.SZ"	"正邦科技"	"江西正邦科技股份有限公司"	"生物育种"
"002447.SZ"	"晨鑫科技"	"大连晨鑫网络科技股份有限公司"	"生物育种"
"600354.SH"	"敦煌种业"	"甘肃省敦煌种业股份有限公司"	"生物育种"
"300313.SZ"	"天山生物"	"新疆天山畜牧生物工程股份有限公司"	"生物育种"
"300094.SZ"	"国联水产"	"湛江国联水产开发股份有限公司"	"生物育种"
"600313.SH"	"农发种业"	"中农发种业集团股份有限公司"	"生物育种"
"000713.SZ"	"丰乐种业"	"合肥丰乐种业股份有限公司"	"生物育种"
"002086.SZ"	"东方海洋"	"山东东方海洋科技股份有限公司"	"生物育种"
"600371.SH"	"万向德农"	"万向德农股份有限公司"	"生物育种"
"600745.SH"	"闻泰科技"	"闻泰科技股份有限公司"	"生物识别"
"300306.SZ"	"远方信息"	"杭州远方光电信息股份有限公司"	"生物识别"
"300044.SZ"	"赛为智能"	"深圳市赛为智能股份有限公司"	"生物识别"
"002528.SZ"	"英飞拓"	"深圳英飞拓科技股份有限公司"	"生物识别"
"600271.SH"	"航天信息"	"航天信息股份有限公司"	"生物识别"
"002230.SZ"	"科大讯飞"	"科大讯飞股份有限公司"	"生物识别"
"300479.SZ"	"神思电子"	"神思电子技术股份有限公司"	"生物识别"
"300322.SZ"	"硕贝德"	"惠州硕贝德无线科技股份有限公司"	"生物识别"
"002362.SZ"	"汉王科技"	"汉王科技股份有限公司"	"生物识别"
"603160.SH"	"汇顶科技"	"深圳市汇顶科技股份有限公司"	"生物识别"
"002456.SZ"	"欧菲科技"	"欧菲科技股份有限公司"	"生物识别"
"300053.SZ"	"欧比特"	"珠海欧比特宇航科技股份有限公司"	"生物识别"
"603005.SH"	"晶方科技"	"苏州晶方半导体科技股份有限公司"	"生物识别"
"300096.SZ"	"易联众"	"易联众信息技术股份有限公司"	"生物识别"
"300248.SZ"	"新开普"	"新开普电子股份有限公司"	"生物识别"
"002253.SZ"	"川大智胜"	"四川川大智胜软件股份有限公司"	"生物识别"
"300074.SZ"	"华平股份"	"华平信息技术股份有限公司"	"生物识别"
"600728.SH"	"佳都科技"	"佳都新太科技股份有限公司"	"生物识别"
"600680.SH"	"*ST上普"	"上海普天邮通科技股份有限公司"	"生物识别"
"000601.SZ"	"韶能股份"	"广东韶能集团股份有限公司"	"生物质能"
"002616.SZ"	"长青集团"	"广东长青(集团)股份有限公司"	"生物质能"
"300091.SZ"	"金通灵"	"江苏金通灵流体机械科技股份有限公司"	"生物质能"
"300335.SZ"	"迪森股份"	"广州迪森热能技术股份有限公司"	"生物质能"
"002060.SZ"	"二局股份"	"广东水电二局股份有限公司"	"生物质能"
"300153.SZ"	"科泰电源"	"上海科泰电源股份有限公司"	"生物质能"
"300090.SZ"	"盛运环保"	"安徽盛运环保(集团)股份有限公司"	"生物质能"
"000652.SZ"	"泰达股份"	"天津泰达股份有限公司"	"生物质能"
"002234.SZ"	"民和股份"	"山东民和牧业股份有限公司"	"生物质能"
"600982.SH"	"宁波热电"	"宁波热电股份有限公司"	"生物质能"
"600509.SH"	"天富能源"	"新疆天富能源股份有限公司"	"生物质能"
"603822.SH"	"嘉澳环保"	"浙江嘉澳环保科技股份有限公司"	"生物质能"
"002630.SZ"	"华西能源"	"华西能源工业股份有限公司"	"生物质能"
"000939.SZ"	"凯迪生态"	"凯迪生态环境科技股份有限公司"	"生物质能"
"002109.SZ"	"兴化股份"	"陕西兴化化学股份有限公司"	"生物质能"
"300249.SZ"	"依米康"	"依米康科技集团股份有限公司"	"生物质能"
"000930.SZ"	"中粮生化"	"中粮生物化学(安徽)股份有限公司"	"生物质能"
"300172.SZ"	"中电环保"	"中电环保股份有限公司"	"生物质能"
"002604.SZ"	"*ST龙力"	"山东龙力生物科技股份有限公司"	"生物质能"
"600238.SH"	"*ST椰岛"	"海南椰岛(集团)股份有限公司"	"生物质能"
"000860.SZ"	"顺鑫农业"	"北京顺鑫农业股份有限公司"	"生猪屠宰"
"002477.SZ"	"雏鹰农牧"	"雏鹰农牧集团股份有限公司"	"生猪屠宰"
"002330.SZ"	"得利斯"	"山东得利斯食品股份有限公司"	"生猪屠宰"
"000895.SZ"	"双汇发展"	"河南双汇投资发展股份有限公司"	"生猪屠宰"
"600073.SH"	"上海梅林"	"上海梅林正广和股份有限公司"	"生猪屠宰"
"002408.SZ"	"齐翔腾达"	"淄博齐翔腾达化工股份有限公司"	"甲乙酮"
"600387.SH"	"海越股份"	"浙江海越股份有限公司"	"甲乙酮"
"600339.SH"	"中油工程"	"中国石油集团工程股份有限公司"	"甲乙酮"
"600630.SH"	"龙头股份"	"上海龙头(集团)股份有限公司"	"甲型流感"
"600789.SH"	"鲁抗医药"	"山东鲁抗医药股份有限公司"	"甲型流感"
"300147.SZ"	"香雪制药"	"广州市香雪制药股份有限公司"	"甲型流感"
"600796.SH"	"钱江生化"	"浙江钱江生物化学股份有限公司"	"甲型流感"
"002030.SZ"	"达安基因"	"中山大学达安基因股份有限公司"	"甲型流感"
"600466.SH"	"蓝光发展"	"四川蓝光发展股份有限公司"	"甲型流感"
"002166.SZ"	"莱茵生物"	"桂林莱茵生物科技股份有限公司"	"甲型流感"
"002022.SZ"	"科华生物"	"上海科华生物工程股份有限公司"	"甲型流感"
"600201.SH"	"生物股份"	"金宇生物技术股份有限公司"	"甲型流感"
"002099.SZ"	"海翔药业"	"浙江海翔药业股份有限公司"	"甲型流感"
"000078.SZ"	"海王生物"	"深圳市海王生物工程股份有限公司"	"甲型流感"
"600267.SH"	"海正药业"	"浙江海正药业股份有限公司"	"甲型流感"
"000652.SZ"	"泰达股份"	"天津泰达股份有限公司"	"甲型流感"
"000790.SZ"	"泰合健康"	"成都泰合健康科技集团股份有限公司"	"甲型流感"
"000739.SZ"	"普洛药业"	"普洛药业股份有限公司"	"甲型流感"
"600518.SH"	"康美药业"	"康美药业股份有限公司"	"甲型流感"
"600222.SH"	"太龙药业"	"河南太龙药业股份有限公司"	"甲型流感"
"600129.SH"	"太极集团"	"重庆太极实业股份有限公司"	"甲型流感"
"600161.SH"	"天坛生物"	"北京天坛生物制品股份有限公司"	"甲型流感"
"600196.SH"	"复星医药"	"上海复星医药(集团)股份有限公司"	"甲型流感"
"600511.SH"	"国药股份"	"国药集团药业股份有限公司"	"甲型流感"
"600085.SH"	"同仁堂"	"北京同仁堂股份有限公司"	"甲型流感"
"600062.SH"	"华润双鹤"	"华润双鹤药业股份有限公司"	"甲型流感"
"000999.SZ"	"华润三九"	"华润三九医药股份有限公司"	"甲型流感"
"002007.SZ"	"华兰生物"	"华兰生物工程股份有限公司"	"甲型流感"
"600976.SH"	"健民集团"	"健民药业集团股份有限公司"	"甲型流感"
"002603.SZ"	"以岭药业"	"石家庄以岭药业股份有限公司"	"甲型流感"
"600829.SH"	"人民同泰"	"哈药集团人民同泰医药股份有限公司"	"甲型流感"
"600351.SH"	"亚宝药业"	"亚宝药业集团股份有限公司"	"甲型流感"
"000513.SZ"	"丽珠集团"	"珠海经济特区丽珠医药(集团)股份有限公司"	"甲型流感"
"600195.SH"	"中牧股份"	"中牧实业股份有限公司"	"甲型流感"
"600056.SH"	"中国医药"	"中国医药健康产业股份有限公司"	"甲型流感"
"000597.SZ"	"东北制药"	"东北制药集团股份有限公司"	"甲型流感"
"002252.SZ"	"上海莱士"	"上海莱士血液制品股份有限公司"	"甲型流感"
"601607.SH"	"上海医药"	"上海医药集团股份有限公司"	"甲型流感"
"002408.SZ"	"齐翔腾达"	"淄博齐翔腾达化工股份有限公司"	"甲基叔丁基醚"
"000637.SZ"	"茂化实华"	"茂名石化实华股份有限公司"	"甲基叔丁基醚"
"000819.SZ"	"岳阳兴长"	"岳阳兴长石化股份有限公司"	"甲基叔丁基醚"
"600789.SH"	"鲁抗医药"	"山东鲁抗医药股份有限公司"	"甲流H3N2"
"002030.SZ"	"达安基因"	"中山大学达安基因股份有限公司"	"甲流H3N2"
"002166.SZ"	"莱茵生物"	"桂林莱茵生物科技股份有限公司"	"甲流H3N2"
"002022.SZ"	"科华生物"	"上海科华生物工程股份有限公司"	"甲流H3N2"
"000078.SZ"	"海王生物"	"深圳市海王生物工程股份有限公司"	"甲流H3N2"
"600267.SH"	"海正药业"	"浙江海正药业股份有限公司"	"甲流H3N2"
"600161.SH"	"天坛生物"	"北京天坛生物制品股份有限公司"	"甲流H3N2"
"002007.SZ"	"华兰生物"	"华兰生物工程股份有限公司"	"甲流H3N2"
"002603.SZ"	"以岭药业"	"石家庄以岭药业股份有限公司"	"甲流H3N2"
"000597.SZ"	"东北制药"	"东北制药集团股份有限公司"	"甲流H3N2"
"000525.SZ"	"红太阳"	"南京红太阳股份有限公司"	"甲苯胺"
"600387.SH"	"海越股份"	"浙江海越股份有限公司"	"甲苯胺"
"000553.SZ"	"沙隆达A"	"湖北沙隆达股份有限公司"	"甲苯胺"
"600596.SH"	"新安股份"	"浙江新安化工集团股份有限公司"	"甲苯胺"
"600486.SH"	"扬农化工"	"江苏扬农化工股份有限公司"	"甲苯胺"
"600481.SH"	"双良节能"	"双良节能系统股份有限公司"	"甲苯胺"
"002282.SZ"	"博深工具"	"博深工具股份有限公司"	"甲苯胺"
"002221.SZ"	"东华能源"	"东华能源股份有限公司"	"甲苯胺"
"600309.SH"	"万华化学"	"万华化学集团股份有限公司"	"甲苯胺"
"002408.SZ"	"齐翔腾达"	"淄博齐翔腾达化工股份有限公司"	"甲醇"
"000830.SZ"	"鲁西化工"	"鲁西化工集团股份有限公司"	"甲醇"
"601015.SH"	"陕西黑猫"	"陕西黑猫焦化股份有限公司"	"甲醇"
"600722.SH"	"金牛化工"	"河北金牛化工股份有限公司"	"甲醇"
"000683.SZ"	"远兴能源"	"内蒙古远兴能源股份有限公司"	"甲醇"
"600227.SH"	"赤天化"	"贵州赤天化股份有限公司"	"甲醇"
"000968.SZ"	"蓝焰控股"	"山西蓝焰控股股份有限公司"	"甲醇"
"000792.SZ"	"盐湖股份"	"青海盐湖工业股份有限公司"	"甲醇"
"600803.SH"	"新奥股份"	"新奥生态控股股份有限公司"	"甲醇"
"600256.SH"	"广汇能源"	"广汇能源股份有限公司"	"甲醇"
"600740.SH"	"山西焦化"	"山西焦化股份有限公司"	"甲醇"
"300135.SZ"	"宝利国际"	"江苏宝利国际投资股份有限公司"	"甲醇"
"600179.SH"	"安通控股"	"安通控股股份有限公司"	"甲醇"
"600066.SH"	"宇通客车"	"郑州宇通客车股份有限公司"	"甲醇"
"600281.SH"	"太化股份"	"太原化工股份有限公司"	"甲醇"
"000627.SZ"	"天茂集团"	"天茂实业集团股份有限公司"	"甲醇"
"600378.SH"	"天科股份"	"四川天一科技股份有限公司"	"甲醇"
"600509.SH"	"天富能源"	"新疆天富能源股份有限公司"	"甲醇"
"002217.SZ"	"合力泰"	"合力泰科技股份有限公司"	"甲醇"
"600426.SH"	"华鲁恒升"	"山东华鲁恒升化工股份有限公司"	"甲醇"
"000059.SZ"	"华锦股份"	"北方华锦化学工业股份有限公司"	"甲醇"
"600598.SH"	"北大荒"	"黑龙江北大荒农业股份有限公司"	"甲醇"
"002109.SZ"	"兴化股份"	"陕西兴化化学股份有限公司"	"甲醇"
"600123.SH"	"兰花科创"	"山西兰花科技创业股份有限公司"	"甲醇"
"600470.SH"	"六国化工"	"安徽六国化工股份有限公司"	"甲醇"
"600188.SH"	"兖州煤业"	"兖州煤业股份有限公司"	"甲醇"
"601898.SH"	"中煤能源"	"中国中煤能源股份有限公司"	"甲醇"
"600725.SH"	"ST云维"	"云南云维股份有限公司"	"甲醇"
"000953.SZ"	"*ST河化"	"广西河池化工股份有限公司"	"甲醇"
"600423.SH"	"*ST柳化"	"柳州化工股份有限公司"	"甲醇"
"000422.SZ"	"*ST宜化"	"湖北宜化化工股份有限公司"	"甲醇"
"000912.SZ"	"*ST天化"	"四川泸天化股份有限公司"	"甲醇"
"300105.SZ"	"龙源技术"	"烟台龙源电力技术股份有限公司"	"电力环保设备"
"600388.SH"	"龙净环保"	"福建龙净环保股份有限公司"	"电力环保设备"
"600008.SH"	"首创股份"	"北京首创股份有限公司"	"电力环保设备"
"002658.SZ"	"雪迪龙"	"北京雪迪龙科技股份有限公司"	"电力环保设备"
"300510.SZ"	"金冠电气"	"吉林省金冠电气股份有限公司"	"电力环保设备"
"600292.SH"	"远达环保"	"国家电投集团远达环保股份有限公司"	"电力环保设备"
"600526.SH"	"菲达环保"	"浙江菲达环保科技股份有限公司"	"电力环保设备"
"300190.SZ"	"维尔利"	"江苏维尔利环保科技股份有限公司"	"电力环保设备"
"600499.SH"	"科达洁能"	"广东科达洁能股份有限公司"	"电力环保设备"
"300152.SZ"	"科融环境"	"徐州科融环境资源股份有限公司"	"电力环保设备"
"002499.SZ"	"科林环保"	"科林环保装备股份有限公司"	"电力环保设备"
"300156.SZ"	"神雾环保"	"神雾环保技术股份有限公司"	"电力环保设备"
"300070.SZ"	"碧水源"	"北京碧水源科技股份有限公司"	"电力环保设备"
"300090.SZ"	"盛运环保"	"安徽盛运环保(集团)股份有限公司"	"电力环保设备"
"002573.SZ"	"清新环境"	"北京清新环境技术股份有限公司"	"电力环保设备"
"300334.SZ"	"津膜科技"	"天津膜天膜科技股份有限公司"	"电力环保设备"
"300187.SZ"	"永清环保"	"永清环保股份有限公司"	"电力环保设备"
"002554.SZ"	"惠博普"	"华油惠博普科技股份有限公司"	"电力环保设备"
"300262.SZ"	"巴安水务"	"上海巴安水务股份有限公司"	"电力环保设备"
"002479.SZ"	"富春环保"	"浙江富春江环保热电股份有限公司"	"电力环保设备"
"002514.SZ"	"宝馨科技"	"苏州宝馨科技实业股份有限公司"	"电力环保设备"
"300332.SZ"	"天壕环境"	"天壕环境股份有限公司"	"电力环保设备"
"000826.SZ"	"启迪桑德"	"启迪桑德环境资源股份有限公司"	"电力环保设备"
"600475.SH"	"华光股份"	"无锡华光锅炉股份有限公司"	"电力环保设备"
"000939.SZ"	"凯迪生态"	"凯迪生态环境科技股份有限公司"	"电力环保设备"
"300137.SZ"	"先河环保"	"河北先河环保科技股份有限公司"	"电力环保设备"
"000970.SZ"	"中科三环"	"北京中科三环高技术股份有限公司"	"电力环保设备"
"300172.SZ"	"中电环保"	"中电环保股份有限公司"	"电力环保设备"
"000544.SZ"	"中原环保"	"中原环保股份有限公司"	"电力环保设备"
"601608.SH"	"中信重工"	"中信重工机械股份有限公司"	"电力环保设备"
"002672.SZ"	"东江环保"	"东江环保股份有限公司"	"电力环保设备"
"600875.SH"	"东方电气"	"东方电气股份有限公司"	"电力环保设备"
"300056.SZ"	"三维丝"	"厦门三维丝环保股份有限公司"	"电力环保设备"
"600116.SH"	"三峡水利"	"重庆三峡水利电力（集团）股份有限公司"	"电力环保设备"
